County,Year,Variable,Average,CI_Low,CI_High
Candler,2021,% Children in Poverty,34.3,22.265957447,46.334042553
Candler,2021,Injury Death Rate,95.884348724,71.61101785,125.73956657
Candler,2021,Drug Overdose Mortality Rate,,,
Candler,2021,Median Household Income,41665.0,37155.212766,46174.787234
Candler,2021,Suicide Rate (Age-Adjusted),18.25991713,8.7563400196,33.580637731
Carroll,2021,Average Number of Physically Unhealthy Days,4.4443775645,4.0910136158,4.8363462608
Carroll,2021,Average Number of Mentally Unhealthy Days,4.7722087407,4.4327716457,5.1216733006
Carroll,2021,% Adults with Obesity,36.1,29.6,43.3
Carroll,2021,% Excessive Drinking,16.651834155,15.82333026,17.463781652
Carroll,2021,Teen Birth Rate,27.720253239,25.945314087,29.495192392
Carroll,2021,% Uninsured,15.20123776,13.533152653,16.869322866
Carroll,2021,Preventable Hospitalization Rate,4397.0,,
Carroll,2021,% Unemployed,3.4142365513,,
Carroll,2021,% Children in Poverty,21.8,15.723404255,27.876595745
Carroll,2021,Injury Death Rate,83.343133395,75.956076124,90.730190667
Carroll,2021,Drug Overdose Mortality Rate,23.319519562,18.573867162,28.908053044
Carroll,2021,Median Household Income,59193.0,53310.617021,65075.382979
Carroll,2021,Suicide Rate (Age-Adjusted),17.040576172,13.641541351,20.439610993
Catoosa,2021,Average Number of Physically Unhealthy Days,3.913473152,3.5363848016,4.3453646996
Catoosa,2021,Average Number of Mentally Unhealthy Days,4.3918721526,3.9927384502,4.80159188
Catoosa,2021,% Adults with Obesity,32.3,25.1,40.5
Catoosa,2021,% Excessive Drinking,18.545167353,17.44031373,19.628185697
Catoosa,2021,Teen Birth Rate,27.604130084,24.874939517,30.33332065
Catoosa,2021,% Uninsured,13.938432129,12.270347023,15.606517236
Catoosa,2021,Preventable Hospitalization Rate,3668.0,,
Catoosa,2021,% Unemployed,2.9805770206,,
Catoosa,2021,% Children in Poverty,15.2,9.6,20.8
Catoosa,2021,Injury Death Rate,72.156120695,63.046071412,81.266169978
Catoosa,2021,Drug Overdose Mortality Rate,20.342346812,14.598019285,27.596690432
Catoosa,2021,Median Household Income,60753.0,56271.808511,65234.191489
Catoosa,2021,Suicide Rate (Age-Adjusted),18.078949007,13.796142694,23.271191043
Charlton,2021,Average Number of Physically Unhealthy Days,5.0726200232,4.6966508689,5.484198174
Charlton,2021,Average Number of Mentally Unhealthy Days,4.9154703937,4.5974816364,5.2606649361
Charlton,2021,% Adults with Obesity,36.4,23.9,50.2
Charlton,2021,% Excessive Drinking,15.891476726,15.070761766,16.717289198
Charlton,2021,Teen Birth Rate,38.594755072,30.507552303,48.168001015
Charlton,2021,% Uninsured,18.389092576,16.125262788,20.652922363
Charlton,2021,Preventable Hospitalization Rate,4765.0,,
Charlton,2021,% Unemployed,3.7826541275,,
Charlton,2021,% Children in Poverty,38.2,28.072340426,48.327659574
Charlton,2021,Injury Death Rate,88.321428018,66.893787072,114.43065436
Charlton,2021,Drug Overdose Mortality Rate,,,
Charlton,2021,Median Household Income,42891.0,37065.808511,48716.191489
Charlton,2021,Suicide Rate (Age-Adjusted),20.839197432,11.392983154,34.964632297
Chatham,2021,Average Number of Physically Unhealthy Days,3.8819219003,3.5637115685,4.2109371645
Chatham,2021,Average Number of Mentally Unhealthy Days,4.3463598438,4.0290308469,4.6626322072
Chatham,2021,% Adults with Obesity,29.8,25.8,34.2
Chatham,2021,% Excessive Drinking,20.680610284,20.014597533,21.370328009
Chatham,2021,Teen Birth Rate,22.663059814,21.519196989,23.806922638
Chatham,2021,% Uninsured,16.494590444,15.06480321,17.924377678
Chatham,2021,Preventable Hospitalization Rate,4131.0,,
Chatham,2021,% Unemployed,3.2973642567,,
Chatham,2021,% Children in Poverty,21.6,15.285106383,27.914893617
Chatham,2021,Injury Death Rate,76.669499102,72.155007836,81.183990367
Chatham,2021,Drug Overdose Mortality Rate,13.576857671,11.127149601,16.026565741
Chatham,2021,Median Household Income,57122.0,53271.106383,60972.893617
Chatham,2021,Suicide Rate (Age-Adjusted),16.771723007,14.662749727,18.880696287
Chattahoochee,2021,Average Number of Physically Unhealthy Days,4.2443054865,3.9715255889,4.5347187449
Chattahoochee,2021,Average Number of Mentally Unhealthy Days,4.303214506,4.0154824788,4.6097881926
Chattahoochee,2021,% Adults with Obesity,43.0,27.6,57.7
Chattahoochee,2021,% Excessive Drinking,17.427733964,16.563383351,18.285145508
Chattahoochee,2021,Teen Birth Rate,43.913713405,33.259817691,56.895309247
Chattahoochee,2021,% Uninsured,10.437532947,8.4120010319,12.463064862
Chattahoochee,2021,Preventable Hospitalization Rate,2209.0,,
Chattahoochee,2021,% Unemployed,4.5568352529,,
Chattahoochee,2021,% Children in Poverty,23.5,15.993617021,31.006382979
Chattahoochee,2021,Injury Death Rate,44.260843907,28.358757847,65.856627312
Chattahoochee,2021,Drug Overdose Mortality Rate,,,
Chattahoochee,2021,Median Household Income,46106.0,39409.829787,52802.170213
Chattahoochee,2021,Suicide Rate (Age-Adjusted),20.449632033,8.2218126874,42.134057726
Chattooga,2021,Average Number of Physically Unhealthy Days,5.2502755629,4.7921231382,5.7379041498
Chattooga,2021,Average Number of Mentally Unhealthy Days,5.3032336147,4.8944066746,5.7405624303
Chattooga,2021,% Adults with Obesity,34.3,24.4,45.0
Chattooga,2021,% Excessive Drinking,16.679335096,15.709833351,17.700734947
Chattooga,2021,Teen Birth Rate,56.025162178,49.520619557,62.529704799
Chattooga,2021,% Uninsured,17.552857442,15.527325527,19.578389357
Chattooga,2021,Preventable Hospitalization Rate,6543.0,,
Chattooga,2021,% Unemployed,4.967497817,,
Chattooga,2021,% Children in Poverty,22.8,15.531914894,30.068085106
Chattooga,2021,Injury Death Rate,98.311777267,80.866346272,115.75720826
Chattooga,2021,Drug Overdose Mortality Rate,26.900160056,16.431316609,41.545115473
Chattooga,2021,Median Household Income,41561.0,36159.978723,46962.021277
Chattooga,2021,Suicide Rate (Age-Adjusted),14.453558584,8.7019864384,22.571022123
Cherokee,2021,Average Number of Physically Unhealthy Days,3.4514198119,3.0803120904,3.8194374995
Cherokee,2021,Average Number of Mentally Unhealthy Days,3.9416240072,3.550725591,4.3010799337
Cherokee,2021,% Adults with Obesity,28.3,23.7,33.1
Cherokee,2021,% Excessive Drinking,19.440485129,18.622367565,20.247405707
Cherokee,2021,Teen Birth Rate,11.420651907,10.543335055,12.297968759
Cherokee,2021,% Uninsured,14.063848933,12.753210635,15.374487231
Cherokee,2021,Preventable Hospitalization Rate,3879.0,,
Cherokee,2021,% Unemployed,2.721368931,,
Cherokee,2021,% Children in Poverty,8.3,5.4404255319,11.159574468
Cherokee,2021,Injury Death Rate,56.458204774,52.272731742,60.643677807
Cherokee,2021,Drug Overdose Mortality Rate,15.779196444,12.955939979,18.60245291
Cherokee,2021,Median Household Income,88635.0,80531.680851,96738.319149
Cherokee,2021,Suicide Rate (Age-Adjusted),15.436464147,13.230645113,17.642283181
Clarke,2021,Average Number of Physically Unhealthy Days,4.4728410143,4.1310331499,4.8483350084
Clarke,2021,Average Number of Mentally Unhealthy Days,4.9091423627,4.5765556747,5.2706018527
Clarke,2021,% Adults with Obesity,25.0,20.1,30.1
Clarke,2021,% Excessive Drinking,16.366195491,15.677393973,17.055904514
Clarke,2021,Teen Birth Rate,11.690039922,10.73118255,12.648897294
Clarke,2021,% Uninsured,18.200105463,16.293722484,20.106488441
Clarke,2021,Preventable Hospitalization Rate,4720.0,,
Clarke,2021,% Unemployed,3.5518478408,,
Clarke,2021,% Children in Poverty,27.3,18.959574468,35.640425532
Clarke,2021,Injury Death Rate,51.002306191,45.431501281,56.573111101
Clarke,2021,Drug Overdose Mortality Rate,11.757789536,8.5762123687,15.732847475
Clarke,2021,Median Household Income,41036.0,37475.829787,44596.170213
Clarke,2021,Suicide Rate (Age-Adjusted),15.197136581,11.993342533,18.993813233
Clay,2021,Average Number of Physically Unhealthy Days,5.7979246245,5.3914006214,6.2139239261
Clay,2021,Average Number of Mentally Unhealthy Days,5.5119543345,5.1539270086,5.9052325134
Clay,2021,% Adults with Obesity,40.7,27.0,54.4
Clay,2021,% Excessive Drinking,12.429181472,11.792246922,13.104119801
Clay,2021,Teen Birth Rate,26.315789474,14.387086986,44.153423161
Clay,2021,% Uninsured,16.789035732,14.286908072,19.291163391
Clay,2021,Preventable Hospitalization Rate,7692.0,,
Clay,2021,% Unemployed,6.9318181818,,
Clay,2021,% Children in Poverty,41.9,25.934042553,57.865957447
Clay,2021,Injury Death Rate,94.314201024,51.562451336,158.24320346
Clay,2021,Drug Overdose Mortality Rate,,,
Clay,2021,Median Household Income,24732.0,21811.659574,27652.340426
Clay,2021,Suicide Rate (Age-Adjusted),,,
Clayton,2021,Average Number of Physically Unhealthy Days,4.6066998503,4.2405498442,4.9983272046
Clayton,2021,Average Number of Mentally Unhealthy Days,4.5235945517,4.1680211085,4.8861064395
Clayton,2021,% Adults with Obesity,36.9,32.5,41.5
Clayton,2021,% Excessive Drinking,13.359980945,12.733728732,13.972528482
Clayton,2021,Teen Birth Rate,28.38328792,27.13933548,29.62724036
Clayton,2021,% Uninsured,18.547576337,16.879491231,20.215661443
Clayton,2021,Preventable Hospitalization Rate,4544.0,,
Clayton,2021,% Unemployed,4.2207320967,,
Clayton,2021,% Children in Poverty,24.4,18.204255319,30.595744681
Clayton,2021,Injury Death Rate,59.418166612,55.409461635,63.426871589
Clayton,2021,Drug Overdose Mortality Rate,9.3423019432,7.4191362631,11.611628303
Clayton,2021,Median Household Income,50737.0,48709.085106,52764.914894
Clayton,2021,Suicide Rate (Age-Adjusted),9.2625645399,7.6020526914,10.923076388
Clinch,2021,Average Number of Physically Unhealthy Days,5.9437103756,5.4697412938,6.40552437
Clinch,2021,Average Number of Mentally Unhealthy Days,5.7419783153,5.3619285048,6.1450584723
Clinch,2021,% Adults with Obesity,45.5,29.3,61.3
Clinch,2021,% Excessive Drinking,14.00952064,13.278768646,14.770798271
Clinch,2021,Teen Birth Rate,51.851851852,40.920670609,64.805918182
Clinch,2021,% Uninsured,17.923316823,15.659487035,20.18714661
Clinch,2021,Preventable Hospitalization Rate,7500.0,,
Clinch,2021,% Unemployed,3.9186134137,,
Clinch,2021,% Children in Poverty,30.6,19.042553191,42.157446809
Clinch,2021,Injury Death Rate,65.252854812,40.893616705,98.793606368
Clinch,2021,Drug Overdose Mortality Rate,,,
Clinch,2021,Median Household Income,42928.0,37636.595745,48219.404255
Clinch,2021,Suicide Rate (Age-Adjusted),,,
Cobb,2021,Average Number of Physically Unhealthy Days,3.28207782,2.9940158311,3.5857782156
Cobb,2021,Average Number of Mentally Unhealthy Days,3.9612516518,3.6742786297,4.2657222688
Cobb,2021,% Adults with Obesity,27.9,25.4,30.8
Cobb,2021,% Excessive Drinking,19.33829125,18.81708754,19.817255128
Cobb,2021,Teen Birth Rate,14.431521758,13.862726271,15.000317245
Cobb,2021,% Uninsured,14.225309941,13.272118452,15.178501431
Cobb,2021,Preventable Hospitalization Rate,4315.0,,
Cobb,2021,% Unemployed,2.9576613425,,
Cobb,2021,% Children in Poverty,11.7,8.6021276596,14.79787234
Cobb,2021,Injury Death Rate,53.186343044,50.855931315,55.516754773
Cobb,2021,Drug Overdose Mortality Rate,16.235766205,14.579173757,17.892358653
Cobb,2021,Median Household Income,79622.0,76371.617021,82872.382979
Cobb,2021,Suicide Rate (Age-Adjusted),12.017407159,10.909414478,13.12539984
Coffee,2021,Average Number of Physically Unhealthy Days,4.8984292701,4.5366240792,5.2636858553
Coffee,2021,Average Number of Mentally Unhealthy Days,4.9466326861,4.6289427631,5.28711704
Coffee,2021,% Adults with Obesity,34.2,25.3,43.4
Coffee,2021,% Excessive Drinking,16.6350795,15.859131638,17.424189335
Coffee,2021,Teen Birth Rate,50.165546303,45.768342294,54.562750312
Coffee,2021,% Uninsured,19.535852425,17.391171574,21.680533276
Coffee,2021,Preventable Hospitalization Rate,8643.0,,
Coffee,2021,% Unemployed,3.8740791775,,
Coffee,2021,% Children in Poverty,28.3,17.457446809,39.142553191
Coffee,2021,Injury Death Rate,92.807424594,79.944971776,105.66987741
Coffee,2021,Drug Overdose Mortality Rate,22.414592673,15.011404496,32.191094017
Coffee,2021,Median Household Income,41675.0,36859.0,46491.0
Coffee,2021,Suicide Rate (Age-Adjusted),14.639139193,9.9465848377,20.779089553
Colquitt,2021,Average Number of Physically Unhealthy Days,5.0981723854,4.7457872655,5.479186758
Colquitt,2021,Average Number of Mentally Unhealthy Days,4.7532480548,4.4444786606,5.0588067369
Colquitt,2021,% Adults with Obesity,39.8,31.5,47.9
Colquitt,2021,% Excessive Drinking,14.89249128,14.225363028,15.5858212
Colquitt,2021,Teen Birth Rate,47.171717172,42.89333755,51.450096794
Colquitt,2021,% Uninsured,23.807480896,21.424502172,26.190459619
Colquitt,2021,Preventable Hospitalization Rate,7134.0,,
Colquitt,2021,% Unemployed,3.157599289,,
Colquitt,2021,% Children in Poverty,31.9,22.010638298,41.789361702
Colquitt,2021,Injury Death Rate,90.122014708,77.814982048,102.42904737
Colquitt,2021,Drug Overdose Mortality Rate,8.0276149956,4.0073564825,14.363620683
Colquitt,2021,Median Household Income,41899.0,36569.468085,47228.531915
Colquitt,2021,Suicide Rate (Age-Adjusted),12.535897135,8.3954870546,18.003639377
Columbia,2021,Average Number of Physically Unhealthy Days,3.4511029929,3.1225953375,3.8144270776
Columbia,2021,Average Number of Mentally Unhealthy Days,3.8449437344,3.5523388999,4.1622181967
Columbia,2021,% Adults with Obesity,33.3,27.8,39.0
Columbia,2021,% Excessive Drinking,18.405422498,17.649178852,19.194076239
Columbia,2021,Teen Birth Rate,10.816641885,9.7159606357,11.917323134
Columbia,2021,% Uninsured,10.16089072,8.969401358,11.352380081
Columbia,2021,Preventable Hospitalization Rate,3587.0,,
Columbia,2021,% Unemployed,3.0265924881,,
Columbia,2021,% Children in Poverty,7.4,4.5404255319,10.259574468
Columbia,2021,Injury Death Rate,53.442180335,48.224376874,58.659983795
Columbia,2021,Drug Overdose Mortality Rate,15.132386767,11.796437859,19.118860322
Columbia,2021,Median Household Income,88285.0,81943.893617,94626.106383
Columbia,2021,Suicide Rate (Age-Adjusted),13.564986575,10.936338345,16.193634805
Cook,2021,Average Number of Physically Unhealthy Days,4.8492544472,4.4647120935,5.2711690224
Cook,2021,Average Number of Mentally Unhealthy Days,4.8362790103,4.499279621,5.1946169087
Cook,2021,% Adults with Obesity,28.8,19.9,38.0
Cook,2021,% Excessive Drinking,15.614362095,14.869992043,16.375786648
Cook,2021,Teen Birth Rate,45.364402578,38.791673637,51.937131519
Cook,2021,% Uninsured,18.664298401,16.51961755,20.808979252
Cook,2021,Preventable Hospitalization Rate,6257.0,,
Cook,2021,% Unemployed,3.3800701052,,
Cook,2021,% Children in Poverty,32.2,20.642553191,43.757446809
Cook,2021,Injury Death Rate,86.046511628,67.565018888,108.0235157
Cook,2021,Drug Overdose Mortality Rate,,,
Cook,2021,Median Household Income,40670.0,35164.12766,46175.87234
Cook,2021,Suicide Rate (Age-Adjusted),17.514056017,9.5750974004,29.38561001
Coweta,2021,Average Number of Physically Unhealthy Days,3.8804573926,3.5223510911,4.3005720693
Coweta,2021,Average Number of Mentally Unhealthy Days,3.9856484627,3.6572493021,4.3436946764
Coweta,2021,% Adults with Obesity,31.1,25.2,37.4
Coweta,2021,% Excessive Drinking,20.091972133,19.196309726,21.015167514
Coweta,2021,Teen Birth Rate,19.512486201,18.017008967,21.007963435
Coweta,2021,% Uninsured,13.858821279,12.429034045,15.288608513
Coweta,2021,Preventable Hospitalization Rate,4029.0,,
Coweta,2021,% Unemployed,2.9278494249,,
Coweta,2021,% Children in Poverty,12.0,7.5914893617,16.408510638
Coweta,2021,Injury Death Rate,57.227402155,51.687932668,62.766871642
Coweta,2021,Drug Overdose Mortality Rate,13.714693237,10.465755771,17.653528769
Coweta,2021,Median Household Income,79232.0,72433.361702,86030.638298
Coweta,2021,Suicide Rate (Age-Adjusted),14.784260665,11.995449833,17.573071496
Crawford,2021,Average Number of Physically Unhealthy Days,4.7015209824,4.3458904878,5.0790618841
Crawford,2021,Average Number of Mentally Unhealthy Days,4.8640702062,4.5264401875,5.2030852699
Crawford,2021,% Adults with Obesity,44.4,30.0,58.2
Crawford,2021,% Excessive Drinking,16.859875091,16.000212393,17.744057769
Crawford,2021,Teen Birth Rate,16.629213483,11.708500929,22.921180289
Crawford,2021,% Uninsured,17.694722982,15.430893195,19.958552769
Crawford,2021,Preventable Hospitalization Rate,4840.0,,
Crawford,2021,% Unemployed,3.5860838537,,
Crawford,2021,% Children in Poverty,24.2,14.906382979,33.493617021
Crawford,2021,Injury Death Rate,89.102013706,67.123830692,115.97851828
Crawford,2021,Drug Overdose Mortality Rate,,,
Crawford,2021,Median Household Income,50411.0,43165.553191,57656.446809
Crawford,2021,Suicide Rate (Age-Adjusted),22.308669247,11.87842682,38.148503828
Crisp,2021,Average Number of Physically Unhealthy Days,5.497349594,5.105180799,5.8867831836
Crisp,2021,Average Number of Mentally Unhealthy Days,5.1628952963,4.8238836735,5.4899087319
Crisp,2021,% Adults with Obesity,36.1,24.9,47.8
Crisp,2021,% Excessive Drinking,13.503936014,12.863990271,14.168059645
Crisp,2021,Teen Birth Rate,50.020333469,43.769540708,56.27112623
Crisp,2021,% Uninsured,16.47954866,14.334867809,18.624229511
Crisp,2021,Preventable Hospitalization Rate,7168.0,,
Crisp,2021,% Unemployed,3.9011979222,,
Crisp,2021,% Children in Poverty,43.9,30.912765957,56.887234043
Crisp,2021,Injury Death Rate,80.30994343,64.660556783,98.602814304
Crisp,2021,Drug Overdose Mortality Rate,,,
Crisp,2021,Median Household Income,40482.0,35937.659574,45026.340426
Crisp,2021,Suicide Rate (Age-Adjusted),22.459674998,14.075358746,34.004217859
Dade,2021,Average Number of Physically Unhealthy Days,4.4331950188,3.9789052937,4.916675681
Dade,2021,Average Number of Mentally Unhealthy Days,4.8883195532,4.4192371803,5.3627580664
Dade,2021,% Adults with Obesity,37.8,27.8,48.7
Dade,2021,% Excessive Drinking,18.301002419,17.153244567,19.506317641
Dade,2021,Teen Birth Rate,22.44750181,18.11803107,27.499706258
Dade,2021,% Uninsured,15.90309822,13.877566305,17.928630135
Dade,2021,Preventable Hospitalization Rate,3962.0,,
Dade,2021,% Unemployed,3.2647094652,,
Dade,2021,% Children in Poverty,17.3,10.865957447,23.734042553
Dade,2021,Injury Death Rate,66.545078129,49.990710766,86.826892091
Dade,2021,Drug Overdose Mortality Rate,22.621177535,11.292410322,40.475535224
Dade,2021,Median Household Income,45986.0,40546.851064,51425.148936
Dade,2021,Suicide Rate (Age-Adjusted),15.953573827,7.9639665741,28.545350408
Dawson,2021,Average Number of Physically Unhealthy Days,3.7267073482,3.2730346659,4.186956732
Dawson,2021,Average Number of Mentally Unhealthy Days,4.0383979506,3.5708605209,4.4853074251
Dawson,2021,% Adults with Obesity,28.3,19.5,37.7
Dawson,2021,% Excessive Drinking,20.163378587,18.986623862,21.280460413
Dawson,2021,Teen Birth Rate,24.98950021,20.499564102,29.479436318
Dawson,2021,% Uninsured,15.948405159,14.042022181,17.854788138
Dawson,2021,Preventable Hospitalization Rate,5037.0,,
Dawson,2021,% Unemployed,2.8327922078,,
Dawson,2021,% Children in Poverty,12.0,7.2340425532,16.765957447
